Id,Time,ADMM_IT,X_real,X_imag,Nu_real,Nu_imag,Z_real,Z_imag,P,Q
0,1512835794.757,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
0,1512835819.365,1.0000,1.0000,0.0000,2.8355,-17.6216,0.9055,0.5874,0.5000,1.3285
0,1512835821.125,2.0000,1.0000,0.0000,3.5891,-22.4961,0.9749,0.1625,0.5000,1.9137
0,1512835831.206,3.0000,1.0000,0.0000,2.7727,-16.7570,1.0272,-0.1913,0.5000,1.8437
0,1512835842.16,4.0000,1.0000,0.0000,1.2472,-5.4511,1.0509,-0.3769,0.5000,1.8195
0,1512835847.291,5.0000,1.0000,0.0000,-0.3733,6.2366,1.0540,-0.3896,0.5000,1.7188
0,1512835847.541,6.0000,1.0000,0.0000,-2.2080,14.4163,1.0612,-0.2727,0.5000,1.4611
0,1512835847.828,7.0000,1.0000,0.0000,-3.6613,17.5341,1.0484,-0.1039,0.5000,1.3219
0,1512835848.068,8.0000,1.0000,0.0000,-4.1145,16.2504,1.0151,0.0428,0.5000,1.3332
0,1512835848.351,9.0000,1.0000,0.0000,-3.3143,12.3218,0.9733,0.1310,0.5000,1.3958
0,1512835848.594,10.0000,1.0000,0.0000,-1.4427,7.6063,0.9376,0.1572,0.5000,1.4484
0,1512835848.84,11.0000,1.0000,0.0000,0.9420,3.5468,0.9205,0.1353,0.5000,1.4731
0,1512835849.196,12.0000,1.0000,0.0000,3.3260,0.8822,0.9205,0.0888,0.5000,1.4546
0,1512835849.594,13.0000,1.0000,0.0000,5.4354,-0.3587,0.9297,0.0414,0.9304,1.2798
0,1512835850.069,14.0000,1.0000,0.0000,7.0184,-0.4532,0.9472,0.0032,1.5963,1.0944
0,1512835850.449,15.0000,1.0000,0.0000,8.0650,0.2877,0.9651,-0.0247,1.7623,0.9314
0,1512835850.86,16.0000,1.0000,0.0000,8.6749,1.4980,0.9797,-0.0403,1.6526,0.6190
0,1512835851.291,17.0000,1.0000,0.0000,7.9131,3.0957,1.0254,-0.0533,1.0892,-0.2638
0,1512835851.672,18.0000,1.0000,0.0000,6.4368,4.7823,1.0492,-0.0562,0.8189,-0.1482
0,1512835851.966,19.0000,1.0000,0.0000,4.2602,6.0982,1.0726,-0.0439,0.5000,-0.1036
0,1512835852.257,20.0000,1.0000,0.0000,1.7867,6.9491,1.0825,-0.0284,0.5000,-0.0782
0,1512835852.883,21.0000,1.0000,0.0000,-0.4667,7.4222,1.0751,-0.0158,0.5000,-0.0550
0,1512835853.089,22.0000,1.0000,0.0000,-2.0184,7.6476,1.0517,-0.0075,0.5000,0.4173
0,1512835853.391,23.0000,1.0000,0.0000,-2.5771,7.7186,1.0186,-0.0024,0.5000,0.8958
0,1512835853.665,24.0000,1.0000,0.0000,-2.0852,7.6762,0.9836,0.0014,0.5000,1.2168
0,1512835853.972,25.0000,1.0000,0.0000,-0.7877,7.5071,0.9568,0.0056,0.5000,1.3326
0,1512835854.24,26.0000,1.0000,0.0000,0.8400,7.1860,0.9457,0.0107,0.5000,1.2981
0,1512836317.627,27.0000,1.0000,0.0000,2.2576,6.7298,0.9528,0.0152,0.5000,1.2687
0,1512836317.811,28.0000,1.0000,0.0000,3.1576,6.1849,0.9700,0.0182,0.5000,1.1105
0,1512836318.057,29.0000,1.0000,0.0000,3.4779,5.6010,0.9893,0.0195,0.5000,0.9834
0,1512836318.368,30.0000,1.0000,0.0000,3.3627,5.0162,1.0038,0.0195,0.5000,0.9069
0,1512836318.701,31.0000,1.0000,0.0000,3.0059,4.4768,1.0119,0.0180,0.5000,0.7793
0,1512836318.928,32.0000,1.0000,0.0000,2.5591,4.0252,1.0149,0.0151,0.5000,0.6473
0,1512836319.19,33.0000,1.0000,0.0000,2.0778,3.6913,1.0160,0.0111,0.5000,0.5083
0,1512836319.481,34.0000,1.0000,0.0000,1.5470,3.4781,1.0177,0.0071,0.5000,0.3952
0,1512836319.742,35.0000,1.0000,0.0000,0.9438,3.3606,1.0201,0.0039,0.5000,0.3372
0,1512836319.948,36.0000,1.0000,0.0000,0.2973,3.2920,1.0215,0.0023,0.5000,0.3456
0,1512836320.229,37.0000,1.0000,0.0000,-0.3034,3.2211,1.0200,0.0024,0.5000,0.4085
0,1512836320.536,38.0000,1.0000,0.0000,-0.7498,3.1040,1.0149,0.0039,0.5000,0.4922
0,1512836320.863,39.0000,1.0000,0.0000,-0.9652,2.9139,1.0072,0.0063,0.5000,0.5701
0,1512836321.187,40.0000,1.0000,0.0000,-0.9437,2.6420,0.9993,0.0091,0.5000,0.6237
0,1512836321.405,41.0000,1.0000,0.0000,-0.7511,2.2936,0.9936,0.0116,0.5000,0.6466
0,1512837036.812,42.0000,1.0000,0.0000,-0.4959,1.8820,0.9915,0.0137,0.5000,0.6421
0,1512837037.076,43.0000,1.0000,0.0000,-0.2872,1.4216,0.9930,0.0153,0.5000,0.6191
0,1512837037.32,44.0000,1.0000,0.0000,-0.1978,0.9252,0.9970,0.0165,0.5000,0.5881
0,1512837037.633,45.0000,1.0000,0.0000,-0.2489,0.4018,1.0017,0.0175,0.5000,0.5592
0,1512837037.915,46.0000,1.0000,0.0000,-0.4136,-0.1438,1.0055,0.0182,0.5000,0.5370
0,1512837038.213,47.0000,1.0000,0.0000,-0.6358,-0.7077,1.0074,0.0188,0.5000,0.5248
0,1512837038.573,48.0000,1.0000,0.0000,-0.8552,-1.2846,1.0073,0.0192,0.5000,0.5194
0,1512837038.929,49.0000,1.0000,0.0000,-1.0271,-1.8660,1.0057,0.0194,0.5000,0.5177
0,1512837039.324,50.0000,1.0000,0.0000,-1.1322,-2.4399,1.0035,0.0191,0.5000,0.5158
0,1512837039.597,51.0000,1.0000,0.0000,-1.1758,-2.9929,1.0015,0.0184,0.5000,0.5098
0,1512837039.86,52.0000,1.0000,0.0000,-1.1803,-3.5128,1.0001,0.0173,0.5000,0.4990
0,1512837040.342,53.0000,1.0000,0.0000,-1.1740,-3.9915,0.9998,0.0160,0.5711,0.4832
0,1512837040.828,54.0000,1.0000,0.0000,-1.1793,-4.4060,1.0002,0.0138,0.5822,0.4643
0,1512837041.25,55.0000,1.0000,0.0000,-1.2153,-4.7536,1.0012,0.0116,0.5640,0.4412
0,1512837041.62,56.0000,1.0000,0.0000,-1.2947,-5.0587,1.0026,0.0102,0.5443,0.4210
0,1512837042.04,57.0000,1.0000,0.0000,-1.4181,-5.3534,1.0041,0.0098,0.5396,0.4067
0,1512837042.36,58.0000,1.0000,0.0000,-1.5749,-5.6585,1.0052,0.0102,0.5547,0.3982
0,1512837042.796,59.0000,1.0000,0.0000,-1.7490,-5.9759,1.0058,0.0106,0.5877,0.3943
0,1512837043.178,60.0000,1.0000,0.0000,-1.9250,-6.2927,1.0059,0.0106,0.6358,0.3935
0,1512837043.655,61.0000,1.0000,0.0000,-2.0813,-6.5613,1.0052,0.0090,0.7313,0.4137
0,1512837044.076,62.0000,1.0000,0.0000,-2.1912,-6.7072,1.0037,0.0049,0.8593,0.4524
0,1512837044.49,63.0000,1.0000,0.0000,-2.2402,-6.6812,1.0016,-0.0009,0.9678,0.4912
0,1512837044.958,64.0000,1.0000,0.0000,-2.2337,-6.4888,0.9998,-0.0064,1.0479,0.5293
0,1512837045.415,65.0000,1.0000,0.0000,-2.1927,-6.1856,0.9986,-0.0101,1.1009,0.5642
0,1512837045.883,66.0000,1.0000,0.0000,-2.1433,-5.8514,0.9984,-0.0111,1.1328,0.5946
0,1512837046.417,67.0000,1.0000,0.0000,-2.1073,-5.5595,0.9988,-0.0097,1.1502,0.6199
0,1512837046.958,68.0000,1.0000,0.0000,-2.0974,-5.3560,0.9997,-0.0068,1.1589,0.6401
0,1512837122.596,69.0000,1.0000,0.0000,-2.1159,-5.2536,1.0006,-0.0034,1.1637,0.6558
0,1512837475.035,70.0000,1.0000,0.0000,-2.1573,-5.2378,1.0014,-0.0005,1.1683,0.6683
0,1512837475.505,71.0000,1.0000,0.0000,-2.2132,-5.2792,1.0019,0.0014,1.1756,0.6784
0,1512837476.113,72.0000,1.0000,0.0000,-2.2728,-5.3428,1.0020,0.0021,1.1900,0.6896
0,1512837476.824,73.0000,1.0000,0.0000,-2.3196,-5.3869,1.0016,0.0015,1.2224,0.7109
0,1512837477.375,74.0000,1.0000,0.0000,-2.3392,-5.3793,1.0007,-0.0003,1.2530,0.7323
0,1512837477.934,75.0000,1.0000,0.0000,-2.3263,-5.3093,0.9996,-0.0023,1.2731,0.7516
0,1512837478.448,76.0000,1.0000,0.0000,-2.2852,-5.1886,0.9986,-0.0040,1.2823,0.7690
0,1512837478.949,77.0000,1.0000,0.0000,-2.2247,-5.0406,0.9980,-0.0049,1.2823,0.7850
0,1512837479.43,78.0000,1.0000,0.0000,-2.1536,-4.8890,0.9976,-0.0051,1.2743,0.7994
0,1512837479.956,79.0000,1.0000,0.0000,-2.0779,-4.7505,0.9975,-0.0046,1.2585,0.8117
0,1512838026.859,80.0000,1.0000,0.0000,-2.0003,-4.6321,0.9974,-0.0039,1.2349,0.8215
0,1512838027.224,81.0000,1.0000,0.0000,-1.9212,-4.5333,0.9974,-0.0033,1.2037,0.8283
0,1512838027.669,82.0000,1.0000,0.0000,-1.8410,-4.4502,0.9973,-0.0028,1.1657,0.8324
0,1512838028.192,83.0000,1.0000,0.0000,-1.7604,-4.3789,0.9973,-0.0024,1.1211,0.8332
0,1512838028.756,84.0000,1.0000,0.0000,-1.6815,-4.3176,0.9974,-0.0020,1.0704,0.8311
0,1512838029.108,85.0000,1.0000,0.0000,-1.6075,-4.2670,0.9975,-0.0017,1.0142,0.8259
0,1512838029.539,86.0000,1.0000,0.0000,-1.5418,-4.2299,0.9978,-0.0012,0.9529,0.8183
0,1512838030.047,87.0000,1.0000,0.0000,-1.4876,-4.2098,0.9982,-0.0007,0.8872,0.8081
0,1512838030.407,88.0000,1.0000,0.0000,-1.4469,-4.2100,0.9986,0.0000,0.8177,0.7959
0,1512838330.931,89.0000,1.0000,0.0000,-1.4207,-4.2330,0.9991,0.0008,0.7455,0.7822
0,1512838331.302,90.0000,1.0000,0.0000,-1.4090,-4.2800,0.9996,0.0016,0.6713,0.7669
0,1512838331.716,91.0000,1.0000,0.0000,-1.4107,-4.3516,1.0001,0.0024,0.5963,0.7511
0,1512838331.959,92.0000,1.0000,0.0000,-1.4244,-4.4478,1.0005,0.0032,0.5214,0.7342
0,1512838332.234,93.0000,1.0000,0.0000,-1.4482,-4.5684,1.0008,0.0040,0.5000,0.7167
0,1512838332.535,94.0000,1.0000,0.0000,-1.4783,-4.6979,1.0010,0.0043,0.5000,0.6989
0,1512838332.917,95.0000,1.0000,0.0000,-1.5125,-4.8131,1.0011,0.0038,0.5000,0.6784
0,1512838333.199,96.0000,1.0000,0.0000,-1.5536,-4.8990,1.0014,0.0029,0.5000,0.6564
0,1512838333.416,97.0000,1.0000,0.0000,-1.6069,-4.9553,1.0018,0.0019,0.5000,0.6349
0,1512838333.75,98.0000,1.0000,0.0000,-1.6766,-4.9928,1.0023,0.0013,0.5000,0.6171
0,1512838333.928,99.0000,1.0000,0.0000,-1.7631,-5.0271,1.0029,0.0011,0.5000,0.6016
0,1512838334.254,100.0000,1.0000,0.0000,-1.8627,-5.0731,1.0033,0.0015,0.5000,0.5899
0,1512838334.521,101.0000,1.0000,0.0000,-1.9681,-5.1405,1.0035,0.0022,0.5000,0.5815
0,1512838334.812,102.0000,1.0000,0.0000,-2.0710,-5.2341,1.0034,0.0031,0.5000,0.5761
