Id,Time,ADMM_IT,X_real,X_imag,Nu_real,Nu_imag,Z_real,Z_imag,P,Q
4,1512773746.352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4,1512773747.237,1.0000,0.8519,0.8177,-3.2568,16.9084,0.8682,0.7331,-0.0000,-0.0000
4,1512773759.638,2.0000,0.8532,0.6587,0.6144,33.4469,0.8338,0.5760,0.0000,0.0000
4,1512773761.337,3.0000,0.8275,0.4544,8.2767,39.7961,0.7892,0.4227,-0.0000,-0.0000
4,1512773881.908,4.0000,0.7896,0.2972,13.2709,40.1412,0.7647,0.2955,-0.0000,-0.0000
4,1512773922.098,5.0000,0.7814,0.2132,12.6764,42.9145,0.7844,0.1993,-0.0000,0.0000
4,1512773922.416,6.0000,0.7906,0.1762,9.9833,53.4027,0.8041,0.1237,-0.0000,-0.0000
4,1512773922.906,7.0000,0.7951,0.1545,6.5900,70.6465,0.8121,0.0683,-0.0000,0.0000
4,1512773923.254,8.0000,0.7963,0.1485,3.2203,91.5977,0.8131,0.0437,0.0000,0.0000
4,1512773923.621,9.0000,0.7998,0.1284,0.3738,106.5530,0.8140,0.0537,-0.0000,0.0000
4,1512773923.919,10.0000,0.8042,0.0964,-1.6289,108.5794,0.8143,0.0863,0.0000,0.0000
4,1512773924.317,11.0000,0.8063,0.0773,-2.6511,97.5860,0.8114,0.1322,-0.0000,0.0000
4,1512773924.643,12.0000,0.8079,0.0577,-2.0227,73.9846,0.8048,0.1757,-0.0000,0.0000
4,1512773924.969,13.0000,0.8088,0.0446,-0.4408,42.4142,0.8009,0.2025,-0.0000,-0.0000
4,1512773925.347,14.0000,0.8086,0.0468,1.7861,13.4335,0.7975,0.1917,-0.0000,0.0000
4,1512773925.782,15.0000,0.8108,0.0591,4.5497,-5.4855,0.7969,0.1537,-0.0000,0.0000
4,1512773926.381,16.0000,0.8195,0.0608,7.3654,-13.9730,0.8054,0.1032,0.0000,-0.0000
4,1512773926.845,17.0000,0.8262,0.0552,10.2985,-14.5437,0.8116,0.0580,0.0000,0.0000
4,1512773927.329,18.0000,0.8006,0.1230,8.0855,5.2835,0.8117,0.0239,-0.0000,-0.0000
4,1512773927.668,19.0000,0.8345,0.0702,11.3498,15.2148,0.8182,0.0205,-0.0000,-0.0000
4,1512773928.055,20.0000,0.8110,0.1242,9.7778,34.0255,0.8189,0.0301,0.0000,0.0000
4,1512773928.381,21.0000,0.8126,0.1517,8.2707,53.5046,0.8201,0.0543,-0.0000,-0.0000
4,1512773928.601,22.0000,0.8196,0.1632,7.8205,70.0774,0.8219,0.0803,-0.0000,-0.0000
4,1512774615.433,23.0000,0.8162,0.1619,6.9240,83.1237,0.8206,0.0967,-0.0000,-0.0000
4,1512774980.567,24.0000,0.8106,0.1475,6.2477,92.7017,0.8140,0.0996,-0.0000,0.0000
4,1512774980.802,25.0000,0.8220,0.1144,8.2797,96.1681,0.8118,0.0971,0.0000,-0.0000
4,1512774981.072,26.0000,0.8229,0.0767,10.2913,94.4602,0.8128,0.0852,-0.0000,0.0000
4,1512774981.304,27.0000,0.8187,0.0415,11.3778,89.8131,0.8133,0.0648,0.0000,-0.0000
4,1512774981.54,28.0000,0.8205,0.0092,12.8808,83.6197,0.8130,0.0402,-0.0000,-0.0000
4,1512774981.821,29.0000,0.8310,-0.0241,16.1923,75.8238,0.8144,0.0149,0.0000,0.0000
4,1512774982.095,30.0000,0.8418,-0.0561,21.0890,66.6138,0.8173,-0.0101,-0.0000,-0.0000
4,1512774982.393,31.0000,0.8489,-0.0841,26.5257,56.5307,0.8217,-0.0337,0.0000,0.0000
4,1512774982.705,32.0000,0.8538,-0.1062,30.9812,46.2061,0.8316,-0.0546,-0.0000,-0.0000
4,1512774983.075,33.0000,0.8593,-0.1216,34.4246,36.0530,0.8421,-0.0708,-0.0000,-0.0000
4,1512774983.323,34.0000,0.8617,-0.1263,33.3893,26.8614,0.8668,-0.0803,-0.0000,0.0000
4,1512774983.909,35.0000,0.8548,-0.0842,30.0592,26.9662,0.8714,-0.0847,-0.0000,0.0000
4,1512774984.308,36.0000,0.8807,-0.1019,25.4419,22.9514,0.9038,-0.0819,-0.0000,-0.0000
4,1512774984.607,37.0000,0.8511,-0.0513,15.1106,28.9719,0.9027,-0.0814,0.0000,0.0000
4,1512774985.033,38.0000,0.8993,-0.0721,11.1755,28.1270,0.9190,-0.0679,-0.0000,0.0000
4,1512774985.354,39.0000,0.8704,-0.0435,2.6852,32.8576,0.9129,-0.0671,-0.0000,0.0000
4,1512774985.718,40.0000,0.8925,-0.0455,0.0284,36.8715,0.9058,-0.0656,0.0000,-0.0000
4,1512774986.116,41.0000,0.8808,-0.0458,-1.8221,42.0528,0.8901,-0.0717,-0.0000,-0.0000
4,1512774986.437,42.0000,0.8815,-0.0618,-0.5411,45.7756,0.8751,-0.0804,-0.0000,0.0000
4,1512774987.001,43.0000,0.8717,-0.0778,1.7809,48.7373,0.8600,-0.0926,0.0000,0.0000
4,1512774987.302,44.0000,0.8636,-0.0998,4.8878,49.9726,0.8481,-0.1060,-0.0000,-0.0000
4,1512774987.771,45.0000,0.8538,-0.1215,7.7343,49.5806,0.8396,-0.1195,-0.0000,-0.0000
4,1512774988.065,46.0000,0.8461,-0.1422,9.9888,47.5748,0.8348,-0.1321,-0.0000,-0.0000
4,1512774988.378,47.0000,0.8413,-0.1601,11.5712,44.1260,0.8334,-0.1429,0.0000,-0.0000
4,1512774988.787,48.0000,0.8398,-0.1746,12.5299,39.4566,0.8350,-0.1513,-0.0000,-0.0000
4,1512774989.206,49.0000,0.8406,-0.1850,12.8675,33.9146,0.8389,-0.1573,-0.0000,-0.0000
4,1512774989.613,50.0000,0.8425,-0.1910,12.5344,27.9788,0.8442,-0.1613,0.0000,-0.0000
4,1512774990.042,51.0000,0.8448,-0.1928,11.5102,22.2121,0.8499,-0.1640,0.0000,0.0000
4,1512774990.452,52.0000,0.8469,-0.1911,9.8998,17.1586,0.8550,-0.1658,-0.0000,-0.0000
4,1512774990.897,53.0000,0.8488,-0.1869,7.9247,13.2636,0.8587,-0.1674,-0.0000,0.0000
4,1512774991.511,54.0000,0.8510,-0.1817,6.0336,10.8429,0.8605,-0.1696,0.0000,0.0000
4,1512774992.248,55.0000,0.8533,-0.1767,4.6242,9.9568,0.8603,-0.1722,0.0000,0.0000
4,1512774992.783,56.0000,0.8550,-0.1731,3.8595,10.1198,0.8588,-0.1739,0.0000,-0.0000
4,1512774993.159,57.0000,0.8560,-0.1710,3.8055,10.9981,0.8563,-0.1754,0.0000,0.0000
4,1512774993.513,58.0000,0.8565,-0.1700,4.4201,12.3315,0.8534,-0.1766,0.0000,0.0000
4,1512774993.835,59.0000,0.8569,-0.1706,5.6125,13.6737,0.8509,-0.1773,-0.0000,-0.0000
4,1512774994.172,60.0000,0.8560,-0.1724,6.9553,14.6970,0.8493,-0.1775,0.0000,0.0000
4,1512774994.447,61.0000,0.8547,-0.1750,8.1784,15.1359,0.8486,-0.1772,-0.0000,-0.0000
4,1512774994.981,62.0000,0.8533,-0.1780,9.0929,14.8330,0.8487,-0.1765,0.0000,0.0000
4,1512774995.359,63.0000,0.8522,-0.1808,9.6058,13.7377,0.8496,-0.1753,-0.0000,-0.0000
4,1512774995.717,64.0000,0.8515,-0.1829,9.7727,12.0316,0.8506,-0.1743,-0.0000,0.0000
4,1512774996.006,65.0000,0.8520,-0.1826,9.7691,9.9765,0.8520,-0.1723,-0.0000,-0.0000
4,1512774996.394,66.0000,0.8529,-0.1809,9.5979,7.5522,0.8537,-0.1688,-0.0000,0.0000
4,1512774996.851,67.0000,0.8540,-0.1778,9.4841,5.7045,0.8546,-0.1685,0.0000,0.0000
4,1512774997.275,68.0000,0.8549,-0.1743,9.5215,4.8824,0.8548,-0.1702,-0.0000,0.0000
4,1512774997.708,69.0000,0.8554,-0.1716,9.6621,5.0332,0.8547,-0.1723,0.0000,0.0000
4,1512774998.166,70.0000,0.8556,-0.1696,9.8499,5.9019,0.8546,-0.1740,-0.0000,0.0000
4,1512774998.597,71.0000,0.8557,-0.1680,10.0342,7.1963,0.8548,-0.1745,-0.0000,-0.0000
4,1512774999.093,72.0000,0.8560,-0.1663,10.1778,8.6633,0.8553,-0.1736,0.0000,0.0000
4,1512774999.6,73.0000,0.8564,-0.1641,10.2546,10.0946,0.8560,-0.1712,-0.0000,0.0000
4,1512775000.03,74.0000,0.8569,-0.1614,10.2446,11.3208,0.8570,-0.1676,0.0000,-0.0000
4,1512775000.509,75.0000,0.8575,-0.1585,10.1391,12.2089,0.8580,-0.1630,0.0000,-0.0000
4,1512775001.153,76.0000,0.8581,-0.1556,9.9448,12.6730,0.8590,-0.1580,-0.0000,-0.0000
4,1512775001.627,77.0000,0.8586,-0.1529,9.6812,12.6959,0.8599,-0.1530,0.0000,0.0000
4,1512775002.057,78.0000,0.8591,-0.1503,9.3755,12.3340,0.8606,-0.1485,-0.0000,0.0000
4,1512775002.667,79.0000,0.8596,-0.1479,9.0519,11.6987,0.8612,-0.1447,0.0000,0.0000
4,1512775003.172,80.0000,0.8600,-0.1456,8.7254,10.9297,0.8617,-0.1417,0.0000,0.0000
4,1512775003.704,81.0000,0.8605,-0.1434,8.3970,10.1593,0.8621,-0.1395,0.0000,0.0000
4,1512775004.23,82.0000,0.8609,-0.1411,8.0560,9.4843,0.8626,-0.1378,0.0000,-0.0000
4,1512775004.746,83.0000,0.8613,-0.1389,7.6837,8.9470,0.8632,-0.1362,0.0000,0.0000
4,1512775005.298,84.0000,0.8618,-0.1367,7.2627,8.5368,0.8639,-0.1347,0.0000,0.0000
4,1512775005.766,85.0000,0.8622,-0.1345,6.7789,8.2042,0.8646,-0.1329,0.0000,0.0000
4,1512775006.202,86.0000,0.8626,-0.1323,6.2439,7.9044,0.8653,-0.1308,0.0000,0.0000
4,1512775006.687,87.0000,0.8632,-0.1300,5.7061,7.6163,0.8659,-0.1286,-0.0000,-0.0000
4,1512775007.1,88.0000,0.8638,-0.1278,5.1710,7.2757,0.8665,-0.1261,-0.0000,0.0000
4,1512775007.552,89.0000,0.8643,-0.1257,4.6358,6.8215,0.8670,-0.1235,-0.0000,-0.0000
4,1512775008.02,90.0000,0.8648,-0.1238,4.1043,6.2286,0.8674,-0.1208,-0.0000,-0.0000
4,1512775008.512,91.0000,0.8652,-0.1220,3.5905,5.5096,0.8678,-0.1184,0.0000,0.0000
4,1512775008.945,92.0000,0.8656,-0.1201,3.1105,4.7057,0.8680,-0.1161,-0.0000,-0.0000
4,1512775009.413,93.0000,0.8661,-0.1183,2.6676,3.8591,0.8683,-0.1141,0.0000,-0.0000
4,1512775009.84,94.0000,0.8666,-0.1166,2.2557,3.0046,0.8687,-0.1123,0.0000,0.0000
4,1512775010.228,95.0000,0.8671,-0.1149,1.8657,2.1663,0.8691,-0.1107,0.0000,-0.0000
4,1512775010.858,96.0000,0.8676,-0.1133,1.4815,1.3527,0.8695,-0.1093,-0.0000,-0.0000
4,1512775011.296,97.0000,0.8681,-0.1118,1.0870,0.5607,0.8701,-0.1078,0.0000,0.0000
4,1512775011.802,98.0000,0.8686,-0.1104,0.6699,-0.2214,0.8707,-0.1065,-0.0000,-0.0000
4,1512775012.354,99.0000,0.8692,-0.1090,0.2233,-1.0089,0.8714,-0.1051,-0.0000,-0.0000
4,1512775012.82,100.0000,0.8697,-0.1077,-0.2545,-1.8154,0.8721,-0.1037,0.0000,0.0000
4,1512775013.422,101.0000,0.8702,-0.1065,-0.7605,-2.6510,0.8727,-0.1024,-0.0000,0.0000
4,1512775013.936,102.0000,0.8707,-0.1054,-1.2883,-3.5229,0.8733,-0.1011,0.0000,0.0000
4,1512775014.428,103.0000,0.8712,-0.1044,-1.8296,-4.4321,0.8739,-0.0999,0.0000,0.0000
4,1512775014.859,104.0000,0.8717,-0.1035,-2.3772,-5.3763,0.8744,-0.0988,0.0000,0.0000
4,1512775015.349,105.0000,0.8722,-0.1027,-2.9247,-6.3508,0.8749,-0.0978,-0.0000,-0.0000
4,1512775015.869,106.0000,0.8726,-0.1020,-3.4401,-7.3093,0.8752,-0.0972,-0.0000,-0.0000
4,1512775016.274,107.0000,0.8730,-0.1014,-3.8811,-8.1550,0.8752,-0.0971,-0.0000,-0.0000
4,1512775016.92,108.0000,0.8733,-0.1007,-4.2114,-8.8029,0.8749,-0.0975,-0.0000,-0.0000
4,1512775017.631,109.0000,0.8735,-0.1002,-4.4080,-9.2159,0.8745,-0.0981,0.0000,0.0000
4,1512775018.173,110.0000,0.8737,-0.0997,-4.4735,-9.4072,0.8740,-0.0988,0.0000,0.0000
4,1512775018.842,111.0000,0.8738,-0.0993,-4.4374,-9.4390,0.8736,-0.0992,-0.0000,-0.0000
4,1512775019.331,112.0000,0.8740,-0.0990,-4.3480,-9.4084,0.8735,-0.0991,0.0000,0.0000
4,1512775019.797,113.0000,0.8742,-0.0987,-4.2622,-9.4192,0.8737,-0.0987,0.0000,-0.0000
4,1512775020.333,114.0000,0.8743,-0.0985,-4.2304,-9.5600,0.8742,-0.0978,-0.0000,-0.0000
4,1512775020.825,115.0000,0.8746,-0.0983,-4.2869,-9.8819,0.8748,-0.0967,-0.0000,-0.0000
4,1512775021.308,116.0000,0.8748,-0.0982,-4.4432,-10.3935,0.8755,-0.0956,-0.0000,0.0000
4,1512775021.723,117.0000,0.8749,-0.0982,-4.6573,-10.9892,0.8760,-0.0952,-0.0000,-0.0000
4,1512775022.204,118.0000,0.8755,-0.0976,-4.8160,-11.4583,0.8763,-0.0953,0.0000,0.0000
4,1512775022.735,119.0000,0.8758,-0.0973,-4.9245,-11.7739,0.8764,-0.0957,-0.0000,-0.0000
4,1512775023.138,120.0000,0.8759,-0.0973,-5.0142,-11.9654,0.8764,-0.0963,0.0000,0.0000
4,1512775023.617,121.0000,0.8759,-0.0975,-5.0970,-12.0548,0.8763,-0.0971,-0.0000,-0.0000
4,1512775024.082,122.0000,0.8757,-0.0978,-5.1622,-12.0455,0.8761,-0.0978,-0.0000,0.0000
4,1512775024.592,123.0000,0.8757,-0.0979,-5.1955,-11.9385,0.8758,-0.0985,-0.0000,-0.0000
4,1512775025.127,124.0000,0.8757,-0.0979,-5.1839,-11.7488,0.8756,-0.0989,0.0000,0.0000
4,1512775025.592,125.0000,0.8757,-0.0978,-5.1317,-11.5107,0.8754,-0.0990,0.0000,0.0000
4,1512775026.036,126.0000,0.8758,-0.0976,-5.0535,-11.2738,0.8754,-0.0988,-0.0000,-0.0000
4,1512775026.515,127.0000,0.8759,-0.0975,-4.9695,-11.0856,0.8754,-0.0984,0.0000,-0.0000
4,1512775027.046,128.0000,0.8759,-0.0974,-4.8983,-10.9803,0.8756,-0.0979,-0.0000,0.0000
4,1512775027.574,129.0000,0.8760,-0.0973,-4.8517,-10.9683,0.8758,-0.0974,0.0000,0.0000
4,1512775028.097,130.0000,0.8761,-0.0973,-4.8339,-11.0390,0.8760,-0.0970,0.0000,0.0000
4,1512775028.578,131.0000,0.8761,-0.0973,-4.8427,-11.1645,0.8762,-0.0967,-0.0000,-0.0000
4,1512775029.059,132.0000,0.8762,-0.0973,-4.8709,-11.3109,0.8763,-0.0966,-0.0000,-0.0000
4,1512775029.602,133.0000,0.8763,-0.0973,-4.9094,-11.4457,0.8764,-0.0966,0.0000,0.0000
4,1512775030.12,134.0000,0.8763,-0.0973,-4.9502,-11.5457,0.8765,-0.0968,0.0000,-0.0000
4,1512775030.542,135.0000,0.8764,-0.0973,-4.9862,-11.5978,0.8765,-0.0970,-0.0000,-0.0000
4,1512775031.035,136.0000,0.8764,-0.0973,-5.0099,-11.6019,0.8765,-0.0972,-0.0000,-0.0000
4,1512775031.597,137.0000,0.8765,-0.0972,-5.0220,-11.5649,0.8765,-0.0974,0.0000,0.0000
4,1512775032.036,138.0000,0.8765,-0.0972,-5.0212,-11.5029,0.8765,-0.0975,-0.0000,0.0000
4,1512775032.492,139.0000,0.8765,-0.0972,-5.0102,-11.4308,0.8765,-0.0975,-0.0000,-0.0000
4,1512775033.091,140.0000,0.8766,-0.0971,-4.9922,-11.3651,0.8765,-0.0975,-0.0000,-0.0000
4,1512775033.894,141.0000,0.8766,-0.0971,-4.9726,-11.3164,0.8765,-0.0973,0.0000,0.0000
4,1512775034.538,142.0000,0.8767,-0.0971,-4.9542,-11.2900,0.8766,-0.0972,0.0000,0.0000
4,1512775035.115,143.0000,0.8768,-0.0970,-4.9407,-11.2877,0.8767,-0.0970,0.0000,-0.0000
4,1512775035.619,144.0000,0.8768,-0.0970,-4.9330,-11.3045,0.8768,-0.0969,0.0000,-0.0000
4,1512775036.06,145.0000,0.8769,-0.0970,-4.9316,-11.3345,0.8769,-0.0968,0.0000,-0.0000
4,1512775036.576,146.0000,0.8769,-0.0969,-4.9360,-11.3696,0.8769,-0.0967,-0.0000,-0.0000
4,1512775037.155,147.0000,0.8770,-0.0969,-4.9439,-11.4030,0.8770,-0.0967,0.0000,-0.0000
4,1512775037.65,148.0000,0.8770,-0.0969,-4.9533,-11.4289,0.8771,-0.0967,0.0000,-0.0000
4,1512775038.198,149.0000,0.8771,-0.0968,-4.9627,-11.4445,0.8771,-0.0968,-0.0000,-0.0000
4,1512775038.717,150.0000,0.8771,-0.0968,-4.9702,-11.4485,0.8772,-0.0968,-0.0000,0.0000
4,1512775039.157,151.0000,0.8772,-0.0968,-4.9736,-11.4432,0.8772,-0.0968,0.0000,-0.0000
4,1512775039.658,152.0000,0.8772,-0.0967,-4.9752,-11.4316,0.8772,-0.0968,0.0000,-0.0000
4,1512775040.007,153.0000,0.8773,-0.0967,-4.9747,-11.4160,0.8773,-0.0968,-0.0000,-0.0000
4,1512775040.466,154.0000,0.8773,-0.0967,-4.9714,-11.4007,0.8773,-0.0968,-0.0000,0.0000
4,1512775041.024,155.0000,0.8774,-0.0967,-4.9665,-11.3897,0.8774,-0.0967,-0.0000,-0.0000
4,1512775041.432,156.0000,0.8774,-0.0966,-4.9619,-11.3818,0.8774,-0.0967,0.0000,0.0000
4,1512775041.788,157.0000,0.8775,-0.0966,-4.9573,-11.3799,0.8775,-0.0966,-0.0000,-0.0000
4,1512775042.265,158.0000,0.8776,-0.0966,-4.9551,-11.3836,0.8775,-0.0966,0.0000,0.0000
4,1512775042.723,159.0000,0.8776,-0.0965,-4.9543,-11.3900,0.8776,-0.0965,0.0000,0.0000
4,1512775043.157,160.0000,0.8777,-0.0965,-4.9543,-11.3981,0.8777,-0.0965,-0.0000,-0.0000
4,1512775043.708,161.0000,0.8777,-0.0965,-4.9553,-11.4062,0.8777,-0.0964,0.0000,0.0000
4,1512775044.156,162.0000,0.8778,-0.0964,-4.9569,-11.4132,0.8778,-0.0964,-0.0000,-0.0000
4,1512775044.631,163.0000,0.8778,-0.0964,-4.9594,-11.4180,0.8778,-0.0964,0.0000,0.0000
4,1512775045.039,164.0000,0.8779,-0.0964,-4.9616,-11.4207,0.8779,-0.0964,0.0000,0.0000
4,1512775045.359,165.0000,0.8779,-0.0964,-4.9634,-11.4212,0.8779,-0.0964,0.0000,-0.0000
4,1512775045.772,166.0000,0.8780,-0.0963,-4.9639,-11.4198,0.8780,-0.0963,0.0000,-0.0000
4,1512775046.26,167.0000,0.8780,-0.0963,-4.9633,-11.4165,0.8780,-0.0963,-0.0000,0.0000
4,1512775046.613,168.0000,0.8781,-0.0963,-4.9626,-11.4133,0.8781,-0.0963,0.0000,0.0000
4,1512775047.073,169.0000,0.8781,-0.0962,-4.9620,-11.4107,0.8781,-0.0963,0.0000,-0.0000
4,1512775047.486,170.0000,0.8782,-0.0962,-4.9609,-11.4096,0.8782,-0.0962,0.0000,-0.0000
4,1512775047.981,171.0000,0.8782,-0.0962,-4.9599,-11.4093,0.8782,-0.0962,-0.0000,-0.0000
4,1512775048.303,172.0000,0.8783,-0.0961,-4.9588,-11.4104,0.8783,-0.0961,-0.0000,-0.0000
4,1512775048.722,173.0000,0.8783,-0.0961,-4.9584,-11.4117,0.8783,-0.0961,0.0000,-0.0000
4,1512775049.184,174.0000,0.8784,-0.0961,-4.9576,-11.4143,0.8784,-0.0961,0.0000,-0.0000
4,1512775049.704,175.0000,0.8784,-0.0961,-4.9583,-11.4167,0.8784,-0.0960,-0.0000,-0.0000
4,1512775050.182,176.0000,0.8785,-0.0960,-4.9591,-11.4192,0.8785,-0.0960,0.0000,0.0000
4,1512775050.482,177.0000,0.8786,-0.0960,-4.9592,-11.4212,0.8786,-0.0960,0.0000,0.0000
4,1512775050.916,178.0000,0.8786,-0.0960,-4.9601,-11.4224,0.8786,-0.0960,0.0000,-0.0000
4,1512775051.407,179.0000,0.8787,-0.0959,-4.9606,-11.4233,0.8787,-0.0959,0.0000,-0.0000
4,1512775051.913,180.0000,0.8787,-0.0959,-4.9606,-11.4237,0.8787,-0.0959,0.0000,-0.0000
4,1512775052.409,181.0000,0.8788,-0.0959,-4.9602,-11.4237,0.8788,-0.0959,-0.0000,0.0000
4,1512775052.937,182.0000,0.8788,-0.0958,-4.9600,-11.4235,0.8788,-0.0959,-0.0000,0.0000
4,1512775053.325,183.0000,0.8789,-0.0958,-4.9596,-11.4231,0.8789,-0.0958,-0.0000,-0.0000
4,1512775053.774,184.0000,0.8789,-0.0958,-4.9595,-11.4232,0.8789,-0.0958,0.0000,0.0000
4,1512775054.209,185.0000,0.8790,-0.0958,-4.9594,-11.4236,0.8790,-0.0958,0.0000,0.0000
4,1512775054.626,186.0000,0.8790,-0.0957,-4.9592,-11.4245,0.8790,-0.0957,-0.0000,-0.0000
4,1512775055.101,187.0000,0.8791,-0.0957,-4.9590,-11.4257,0.8791,-0.0957,-0.0000,-0.0000
4,1512775055.593,188.0000,0.8791,-0.0957,-4.9588,-11.4274,0.8791,-0.0957,-0.0000,0.0000
4,1512775056.058,189.0000,0.8792,-0.0956,-4.9604,-11.4292,0.8792,-0.0956,0.0000,0.0000
4,1512775056.516,190.0000,0.8792,-0.0956,-4.9609,-11.4303,0.8792,-0.0956,-0.0000,0.0000
4,1512775056.909,191.0000,0.8793,-0.0956,-4.9612,-11.4312,0.8793,-0.0956,0.0000,0.0000
4,1512775057.423,192.0000,0.8793,-0.0956,-4.9607,-11.4322,0.8793,-0.0956,0.0000,0.0000
4,1512775057.836,193.0000,0.8794,-0.0955,-4.9602,-11.4326,0.8794,-0.0955,0.0000,0.0000
4,1512775058.324,194.0000,0.8794,-0.0955,-4.9597,-11.4331,0.8794,-0.0955,-0.0000,-0.0000
4,1512775058.86,195.0000,0.8795,-0.0955,-4.9595,-11.4331,0.8795,-0.0955,0.0000,0.0000
4,1512775059.303,196.0000,0.8795,-0.0954,-4.9590,-11.4340,0.8795,-0.0954,-0.0000,-0.0000
4,1512775059.841,197.0000,0.8796,-0.0954,-4.9594,-11.4342,0.8796,-0.0954,0.0000,0.0000
4,1512775060.344,198.0000,0.8796,-0.0954,-4.9594,-11.4351,0.8796,-0.0954,0.0000,-0.0000
4,1512775060.837,199.0000,0.8797,-0.0954,-4.9592,-11.4358,0.8797,-0.0953,-0.0000,-0.0000
4,1512775061.327,200.0000,0.8797,-0.0953,-4.9588,-11.4365,0.8797,-0.0953,-0.0000,0.0000
4,1512775061.812,201.0000,0.8798,-0.0953,-4.9588,-11.4376,0.8798,-0.0953,0.0000,0.0000
4,1512775062.259,202.0000,0.8798,-0.0953,-4.9587,-11.4383,0.8798,-0.0953,-0.0000,0.0000
4,1512775062.77,203.0000,0.8799,-0.0952,-4.9584,-11.4391,0.8799,-0.0952,0.0000,0.0000
