Id,Time,ADMM_IT,X_real,X_imag,Nu_real,Nu_imag,Z_real,Z_imag,P,Q
3,1503577261.49,1.0000,0.7860,0.7696,129.0964,-55.0612,0.2696,0.9898,0.0000,0.5386
3,1503577261.932,2.0000,-0.0235,1.0997,12.7461,-10.7926,0.4419,0.9227,10.0000,3.6137
3,1503577262.264,3.0000,0.3514,0.9893,-6.2340,3.1111,0.4273,0.9336,0.0000,3.4397
3,1503577262.62,4.0000,0.4221,0.9424,-1.6907,2.9236,0.4040,0.9431,0.0000,3.0971
3,1503577262.952,5.0000,0.4239,0.9221,4.7952,-0.8346,0.3980,0.9371,0.0000,1.7439
3,1503577263.322,6.0000,0.4137,0.9163,8.6588,-4.2460,0.3983,0.9299,0.0000,0.8003
3,1503577263.691,7.0000,0.4103,0.9150,11.3531,-7.3624,0.3995,0.9275,0.0000,0.5006
3,1503577264.037,8.0000,0.4120,0.9171,14.1081,-10.2784,0.4010,0.9288,0.0000,0.6803
3,1503577264.39,9.0000,0.4150,0.9212,17.2240,-12.8971,0.4025,0.9316,0.0000,1.0460
3,1503577264.754,10.0000,0.4173,0.9251,20.6409,-15.2522,0.4036,0.9346,0.0000,1.3585
3,1503577265.092,11.0000,0.4184,0.9279,24.2425,-17.5027,0.4040,0.9369,0.0000,1.5096
3,1503577265.425,12.0000,0.4187,0.9293,27.9227,-19.8001,0.4040,0.9385,0.0000,1.5088
3,1503577265.784,13.0000,0.4185,0.9301,31.6055,-22.2140,0.4038,0.9398,0.0000,1.4263
3,1503577266.156,14.0000,0.4141,0.9334,34.5484,-24.3372,0.4024,0.9419,0.3210,1.3286
3,1503577266.483,15.0000,0.4012,0.9417,35.3899,-25.3243,0.3978,0.9457,1.4231,1.2735
3,1503577266.923,16.0000,0.3932,0.9475,35.3614,-25.6499,0.3934,0.9488,2.2742,1.2754
3,1503577267.267,17.0000,0.3888,0.9508,34.8850,-25.5134,0.3907,0.9503,2.7505,1.2956
3,1503577267.603,18.0000,0.3881,0.9516,34.3659,-25.1955,0.3902,0.9503,2.8305,1.3116
3,1503577267.961,19.0000,0.3896,0.9508,34.0381,-24.9189,0.3909,0.9497,2.6682,1.3201
3,1503577268.304,20.0000,0.3917,0.9495,33.9483,-24.7825,0.3921,0.9489,2.4470,1.3256
3,1503577268.631,21.0000,0.3932,0.9486,34.0228,-24.7782,0.3929,0.9486,2.2894,1.3306
3,1503577268.971,22.0000,0.3938,0.9483,34.1541,-24.8455,0.3933,0.9486,2.2336,1.3350
3,1503577269.311,23.0000,0.3936,0.9486,34.2609,-24.9219,0.3932,0.9489,2.2569,1.3384
3,1503577269.639,24.0000,0.3931,0.9490,34.3101,-24.9703,0.3929,0.9492,2.3136,1.3410
3,1503577269.978,25.0000,0.3926,0.9495,34.3085,-24.9833,0.3926,0.9495,2.3650,1.3429
3,1503577270.328,26.0000,0.3923,0.9497,34.2813,-24.9719,0.3924,0.9497,2.3926,1.3446
3,1503577270.701,27.0000,0.3923,0.9498,34.2531,-24.9527,0.3924,0.9498,2.3967,1.3461
3,1503577271.048,28.0000,0.3923,0.9499,34.2377,-24.9381,0.3924,0.9498,2.3876,1.3476
3,1503577271.395,29.0000,0.3924,0.9499,34.2372,-24.9331,0.3924,0.9499,2.3767,1.3489
3,1503577271.755,30.0000,0.3925,0.9499,34.2461,-24.9364,0.3925,0.9499,2.3711,1.3500
3,1503577272.153,31.0000,0.3925,0.9500,34.2571,-24.9439,0.3924,0.9500,2.3724,1.3511
3,1503577272.516,32.0000,0.3924,0.9501,34.2652,-24.9516,0.3924,0.9502,2.3787,1.3524
3,1503577272.906,33.0000,0.3924,0.9503,34.2685,-24.9570,0.3923,0.9503,2.3866,1.3540
3,1503577273.26,34.0000,0.3923,0.9504,34.2680,-24.9597,0.3923,0.9504,2.3934,1.3560
3,1503577273.602,35.0000,0.3923,0.9505,34.2659,-24.9602,0.3923,0.9505,2.3980,1.3584
3,1503577273.961,36.0000,0.3923,0.9506,34.2641,-24.9598,0.3923,0.9506,2.4005,1.3609
3,1503577274.564,37.0000,0.3922,0.9507,34.2638,-24.9594,0.3923,0.9507,2.4019,1.3633
3,1503577274.9,38.0000,0.3922,0.9508,34.2651,-24.9594,0.3922,0.9508,2.4029,1.3654
3,1503577275.241,39.0000,0.3922,0.9509,34.2676,-24.9602,0.3922,0.9509,2.4044,1.3672
3,1503577275.602,40.0000,0.3922,0.9510,34.2704,-24.9615,0.3922,0.9510,2.4065,1.3686
3,1503577276.045,41.0000,0.3922,0.9510,34.2731,-24.9631,0.3922,0.9510,2.4091,1.3698
3,1503577276.368,42.0000,0.3922,0.9511,34.2753,-24.9649,0.3922,0.9511,2.4120,1.3709
3,1503577276.77,43.0000,0.3922,0.9512,34.2770,-24.9667,0.3921,0.9512,2.4149,1.3720
3,1503577277.106,44.0000,0.3921,0.9513,34.2783,-24.9684,0.3921,0.9513,2.4177,1.3733
3,1503577277.432,45.0000,0.3921,0.9514,34.2794,-24.9699,0.3921,0.9514,2.4204,1.3747
3,1503577277.784,46.0000,0.3921,0.9515,34.2804,-24.9713,0.3921,0.9515,2.4228,1.3762
3,1503577278.13,47.0000,0.3921,0.9516,34.2814,-24.9726,0.3921,0.9516,2.4251,1.3777
3,1503577278.461,48.0000,0.3921,0.9516,34.2826,-24.9738,0.3921,0.9516,2.4272,1.3793
3,1503577278.803,49.0000,0.3921,0.9517,34.2839,-24.9749,0.3921,0.9517,2.4293,1.3808
3,1503577279.17,50.0000,0.3920,0.9518,34.2853,-24.9759,0.3920,0.9518,2.4313,1.3822
